Tensors_:0,Tensors_:1,Tensors_:2,Tensors_:3,Tensors_:4,Tensors_:5,Tensors_:6,Tensors_:7,Tensors_:8,Points:0,Points:1,Points:2
0.4999926,-8.704382e-06,-7.363854e-06,-8.704382e-06,0.50000125,8.314551e-06,-7.363854e-06,8.314551e-06,0.50000614,3,12,10
0.48674768,-0.027289236,-0.018182904,-0.027289236,0.50847864,0.018136375,-0.018182904,0.018136375,0.5047737,4,12,10
0.4386325,-0.27028453,-0.1346009,-0.27028453,0.59712833,0.103071414,-0.1346009,0.103071414,0.46423915,5,12,10
0.49366158,-0.3250562,-0.1110539,-0.3250562,0.60589856,0.03751655,-0.1110539,0.03751655,0.40043986,6,12,10
0.6355591,-0.29895657,0.0050337613,-0.29895657,0.5279473,-0.1328676,0.0050337613,-0.1328676,0.3364936,8,12,10
0.6909122,-0.21917751,0.11519737,-0.21917751,0.49122623,-0.1839602,0.11519737,-0.1839602,0.31786156,9,12,10
0.6631907,-0.14287296,0.24913347,-0.14287296,0.4760458,-0.15564036,0.24913347,-0.15564036,0.3607635,10,12,10
0.4923481,-0.039619558,0.3328546,-0.039619558,0.37987086,0.047163796,0.3328546,0.047163796,0.62778103,13,12,10
0.44880122,-0.011348812,0.29980326,-0.011348812,0.38154247,0.11890985,0.29980326,0.11890985,0.6696563,14,12,10
0.4373505,0.0024245584,0.17737657,0.0024245584,0.43156043,0.13038354,0.17737657,0.13038354,0.63108903,15,12,10
0.48384854,0.00032590269,0.026903888,0.00032590269,0.4911298,0.033068243,0.026903888,0.033068243,0.5250217,16,12,10
0.499133,-8.39044e-05,0.0008867216,-8.39044e-05,0.4998137,0.0018322726,0.0008867216,0.0018322726,0.5010533,17,12,10
0.49998027,-5.534912e-06,1.1560201e-05,-5.534912e-06,0.5000006,4.499609e-05,1.1560201e-05,4.499609e-05,0.50001913,18,12,10
0.49999955,-2.3578615e-07,9.815415e-08,-2.3578615e-07,0.5000001,1.1226159e-06,9.815415e-08,1.1226159e-06,0.5000003,19,12,10
0.49999997,-1.6004265e-08,-2.288679e-09,-1.6004265e-08,0.5,5.307386e-08,-2.288679e-09,5.307386e-08,0.5,20,12,10
0.49941576,-0.0006117663,-0.0004456311,-0.0006117663,0.50027263,0.0006200722,-0.0004456311,0.0006200722,0.5003116,3,13,10
0.4220824,-0.12740526,-0.07048431,-0.12740526,0.57399917,0.08416027,-0.07048431,0.08416027,0.5039184,4,13,10
0.39287758,-0.28982803,-0.11386082,-0.28982803,0.67345655,0.09608297,-0.11386082,0.09608297,0.43366587,5,13,10
0.44395897,-0.3182916,-0.07865827,-0.3182916,0.6696759,0.009034957,-0.07865827,0.009034957,0.38636518,6,13,10
0.6171666,-0.18311556,0.18323568,-0.18311556,0.5419252,-0.20614415,0.18323568,-0.20614415,0.3409082,9,13,10
0.48120457,-0.11996,0.32016125,-0.11996,0.44435832,-0.092797026,0.32016125,-0.092797026,0.57443714,11,13,10
0.44120908,-0.08792164,0.31729767,-0.08792164,0.39450797,-0.028372284,0.31729767,-0.028372284,0.664283,12,13,10
0.40604314,-0.055425745,0.29379916,-0.055425745,0.37041128,0.046491504,0.29379916,0.046491504,0.7235456,13,13,10
0.40414155,-0.025153987,0.19237538,-0.025153987,0.4029838,0.09454437,0.19237538,0.09454437,0.69287467,14,13,10
0.48458835,-0.002751901,0.020225782,-0.002751901,0.48921138,0.019928398,0.020225782,0.019928398,0.5262003,15,13,10
0.499809,-4.4736647e-05,0.00015801025,-4.4736647e-05,0.49991283,0.0002940137,0.00015801025,0.0002940137,0.5002782,16,13,10
0.4999996,-1.5910261e-07,1.7763242e-07,-1.5910261e-07,0.49999988,7.289056e-07,1.7763242e-07,7.289056e-07,0.50000054,17,13,10
0.4999995,-3.0441242e-07,-2.47212e-07,-3.0441242e-07,0.5000001,4.715492e-07,-2.47212e-07,4.715492e-07,0.50000036,2,14,10
0.49060822,-0.008148647,-0.0051582754,-0.008148647,0.5063876,0.009015587,-0.0051582754,0.009015587,0.5030042,3,14,10
0.3362185,-0.20277552,-0.094112664,-0.20277552,0.6814807,0.13697802,-0.094112664,0.13697802,0.4823008,4,14,10
0.34609535,-0.2704104,-0.08452174,-0.2704104,0.738164,0.07725807,-0.08452174,0.07725807,0.41574067,5,14,10
0.38773593,-0.29544806,-0.053424846,-0.29544806,0.72936547,-0.019849012,-0.053424846,-0.019849012,0.3828986,6,14,10
0.44987205,-0.2964674,-0.017986195,-0.2964674,0.680192,-0.12583429,-0.017986195,-0.12583429,0.369936,7,14,10
0.42335308,-0.1434371,0.28242865,-0.1434371,0.516977,-0.15747418,0.28242865,-0.15747418,0.5596699,10,14,10
0.38665846,-0.120760344,0.28491893,-0.120760344,0.44214723,-0.10718102,0.28491893,-0.10718102,0.6711943,11,14,10
0.36027572,-0.08914866,0.27124882,-0.08914866,0.3899602,-0.038111858,0.27124882,-0.038111858,0.7497641,12,14,10
0.3489975,-0.056758843,0.22153528,-0.056758843,0.37825754,0.04076027,0.22153528,0.04076027,0.77274495,13,14,10
0.4670916,-0.008504108,0.034612596,-0.008504108,0.4774764,0.022808919,0.034612596,0.022808919,0.555432,14,14,10
0.4998098,-5.0940147e-05,0.00013145013,-5.0940147e-05,0.49990168,0.00019525782,0.00013145013,0.00019525782,0.50028855,15,14,10
0.49999997,-1.5545021e-08,1.43406576e-08,-1.5545021e-08,0.5,5.229575e-08,1.43406576e-08,5.229575e-08,0.50000006,16,14,10
0.49998102,-9.169987e-06,-6.6982134e-06,-9.169987e-06,0.5000084,1.7038063e-05,-6.6982134e-06,1.7038063e-05,0.5000106,2,15,10
0.45205122,-0.03226386,-0.017932517,-0.03226386,0.53939825,0.041122027,-0.017932517,0.041122027,0.5085505,3,15,10
0.27978307,-0.19798249,-0.07793593,-0.19798249,0.760028,0.14442834,-0.07793593,0.14442834,0.4601889,4,15,10
0.29858074,-0.2341929,-0.05882625,-0.2341929,0.7953658,0.058092527,-0.05882625,0.058092527,0.40605345,5,15,10
0.329694,-0.25675115,-0.03514854,-0.25675115,0.7826815,-0.045528118,-0.03514854,-0.045528118,0.38762444,6,15,10
0.3916413,-0.259224,-0.014612384,-0.259224,0.72351754,-0.15845428,-0.014612384,-0.15845428,0.38484117,7,15,10
0.38057467,-0.13648376,0.23479821,-0.13648376,0.61127305,-0.20709106,0.23479821,-0.20709106,0.5081523,9,15,10
0.33264887,-0.1322805,0.23791099,-0.1322805,0.5206856,-0.17586273,0.23791099,-0.17586273,0.6466655,10,15,10
0.31321925,-0.108407035,0.23183878,-0.108407035,0.44136795,-0.12337984,0.23183878,-0.12337984,0.74541277,11,15,10
0.2979602,-0.08055004,0.21314044,-0.08055004,0.39037085,-0.045908052,0.21314044,-0.045908052,0.811669,12,15,10
0.38701725,-0.031557824,0.093996294,-0.031557824,0.43349296,0.023005178,0.093996294,0.023005178,0.6794898,13,15,10
0.49851692,-0.00036689965,0.0008718616,-0.00036689965,0.4992467,0.00086602475,0.0008718616,0.00086602475,0.50223637,14,15,10
0.49999988,-3.9222797e-08,4.127834e-08,-3.9222797e-08,0.49999994,1.1185409e-07,4.127834e-08,1.1185409e-07,0.5000002,15,15,10
0.49978676,-7.592308e-05,-5.006598e-05,-7.592308e-05,0.50011754,0.00018459154,-5.006598e-05,0.00018459154,0.5000957,2,16,10
0.38441896,-0.055394262,-0.027194493,-0.055394262,0.60522157,0.08928407,-0.027194493,0.08928407,0.51035947,3,16,10
0.24282277,-0.15749955,-0.052839223,-0.15749955,0.8114787,0.1367053,-0.052839223,0.1367053,0.44569856,4,16,10
0.25535086,-0.1831432,-0.03682688,-0.1831432,0.84257936,0.041234452,-0.03682688,0.041234452,0.40206978,5,16,10
0.2748463,-0.20251146,-0.021486303,-0.20251146,0.8276046,-0.06534436,-0.021486303,-0.06534436,0.39754915,6,16,10
0.33279863,-0.21128155,-0.020751337,-0.21128155,0.7606184,-0.18062945,-0.020751337,-0.18062945,0.40658298,7,16,10
0.41307774,-0.10179396,0.15908825,-0.10179396,0.6958452,-0.25581518,0.15908825,-0.25581518,0.39107707,8,16,10
0.28660998,-0.11660945,0.18354629,-0.11660945,0.6216052,-0.21986179,0.18354629,-0.21986179,0.59178483,9,16,10
0.26819363,-0.10800099,0.1772063,-0.10800099,0.522863,-0.19487584,0.1772063,-0.19487584,0.70894337,10,16,10
0.2593233,-0.08703028,0.16983852,-0.08703028,0.44230953,-0.13579908,0.16983852,-0.13579908,0.7983672,11,16,10
0.26364574,-0.06296379,0.14452441,-0.06296379,0.3985427,-0.047485124,0.14452441,-0.047485124,0.8378116,12,16,10
0.46804458,-0.0067842677,0.0152101545,-0.0067842677,0.48514825,0.0059226137,0.0152101545,0.0059226137,0.54680717,13,16,10
0.49998623,-3.1053105e-06,4.2526613e-06,-3.1053105e-06,0.4999948,7.4451123e-06,4.2526613e-06,7.4451123e-06,0.50001895,14,16,10
0.4990424,-0.0002119999,-0.00012336303,-0.0002119999,0.50059694,0.0008019866,-0.00012336303,0.0008019866,0.5003607,2,17,10
0.32124868,-0.052174542,-0.022164792,-0.052174542,0.67214733,0.12718685,-0.022164792,0.12718685,0.50660396,3,17,10
0.21682051,-0.10291994,-0.028361851,-0.10291994,0.84638727,0.12808448,-0.028361851,0.12808448,0.4367922,4,17,10
0.22188962,-0.11955611,-0.017425178,-0.11955611,0.8769636,0.028164735,-0.017425178,0.028164735,0.40114677,5,17,10
0.22979477,-0.13339487,-0.008234752,-0.13339487,0.86148196,-0.078308545,-0.008234752,-0.078308545,0.40872324,6,17,10
0.26682606,-0.15039971,-0.025099799,-0.15039971,0.7939317,-0.18579882,-0.025099799,-0.18579882,0.4392422,7,17,10
0.2728405,-0.06475638,0.14188822,-0.06475638,0.7264801,-0.23286644,0.14188822,-0.23286644,0.5006794,8,17,10
0.23052154,-0.08442438,0.11245463,-0.08442438,0.6258318,-0.23597279,0.11245463,-0.23597279,0.6436467,9,17,10
0.22635841,-0.07507817,0.109364554,-0.07507817,0.5243069,-0.2087666,0.109364554,-0.2087666,0.7493347,10,17,10
0.22355035,-0.060427792,0.10391338,-0.060427792,0.44380707,-0.14287579,0.10391338,-0.14287579,0.83264256,11,17,10
0.27775398,-0.03795313,0.07187477,-0.03795313,0.41864133,-0.03987335,0.07187477,-0.03987335,0.8036047,12,17,10
0.4950154,-0.0007585405,0.0011957525,-0.0007585405,0.49809468,0.00093278365,0.0011957525,0.00093278365,0.5068899,13,17,10
0.4999999,-1.5272146e-08,1.076148e-08,-1.5272146e-08,0.49999997,4.3586052e-08,1.076148e-08,4.3586052e-08,0.5000001,14,17,10
0.4978881,-0.00017518451,-6.6743596e-05,-0.00017518451,0.5014006,0.0017314448,-6.6743596e-05,0.0017314448,0.5007113,2,18,10
0.28434417,-0.02364968,-0.0063256267,-0.02364968,0.71376294,0.1459357,-0.0063256267,0.1459357,0.5018929,3,18,10
0.20252216,-0.040481493,-0.0053791795,-0.040481493,0.86580855,0.12168634,-0.0053791795,0.12168634,0.4316693,4,18,10
0.20320852,-0.04714281,0.00045175137,-0.04714281,0.89605683,0.019427955,0.00045175137,0.019427955,0.40073466,5,18,10
0.20394683,-0.051795173,0.0075747985,-0.051795173,0.8805787,-0.086277395,0.0075747985,-0.086277395,0.41547447,6,18,10
0.20513667,-0.055900488,0.010871518,-0.055900488,0.821853,-0.17642522,0.010871518,-0.17642522,0.47301033,7,18,10
0.20473604,-0.046230298,0.033929348,-0.046230298,0.7327844,-0.23254037,0.033929348,-0.23254037,0.56247956,8,18,10
0.20483808,-0.04363335,0.036318842,-0.04363335,0.6266608,-0.24697976,0.036318842,-0.24697976,0.6685011,9,18,10
0.20477909,-0.037556984,0.038578458,-0.037556984,0.5245572,-0.21585302,0.038578458,-0.21585302,0.77066374,10,18,10
0.20469601,-0.031090116,0.036935247,-0.031090116,0.4448659,-0.14499408,0.036935247,-0.14499408,0.85043806,11,18,10
0.31896305,-0.01628036,0.018693997,-0.01628036,0.43985173,-0.02920543,0.018693997,-0.02920543,0.74118525,12,18,10
0.49907374,-8.402755e-05,6.0310766e-05,-8.402755e-05,0.49969456,0.000182972,6.0310766e-05,0.000182972,0.5012317,13,18,10
0.497413,0.0001489226,0.00016261986,0.0001489226,0.50174445,0.002111653,0.00016261986,0.002111653,0.5008425,2,19,10
0.2765443,0.015962053,0.013262282,0.015962053,0.7237089,0.14935432,0.013262282,0.14935432,0.49974677,3,19,10
0.20169543,0.02515947,0.016690603,0.02515947,0.868924,0.11841926,0.016690603,0.11841926,0.42938057,4,19,10
0.20257351,0.029008517,0.017122613,0.029008517,0.8982919,0.015130322,0.017122613,0.015130322,0.39913458,5,19,10
0.20584318,0.03499523,0.023750765,0.03499523,0.88127685,-0.09201163,0.023750765,-0.09201163,0.41287994,6,19,10
0.24829164,0.059413597,0.06686315,0.059413597,0.81306875,-0.1985755,0.06686315,-0.1985755,0.4386396,7,19,10
0.22534677,-0.0136362985,-0.0700543,-0.0136362985,0.7259211,-0.24593021,-0.0700543,-0.24593021,0.5487321,8,19,10
0.20479585,0.0005293239,-0.03969842,0.0005293239,0.62435305,-0.25004825,-0.03969842,-0.25004825,0.67085105,9,19,10
0.20238377,0.0011319813,-0.032748494,0.0011319813,0.5230589,-0.21605977,-0.032748494,-0.21605977,0.7745573,10,19,10
0.20189476,-0.0011138156,-0.029588807,-0.0011138156,0.44462174,-0.1429515,-0.029588807,-0.1429515,0.8534835,11,19,10
0.343518,-0.0022860712,-0.014219313,-0.0022860712,0.44954976,-0.023044001,-0.014219313,-0.023044001,0.70693225,12,19,10
0.4995813,-1.092428e-05,-3.438185e-05,-1.092428e-05,0.49987116,8.83817e-05,-3.438185e-05,8.83817e-05,0.5005475,13,19,10
0.4981763,0.0003647066,0.00029247298,0.0003647066,0.5011988,0.0015096136,0.00029247298,0.0015096136,0.5006249,2,20,10
0.29656908,0.052254956,0.031028368,0.052254956,0.7022714,0.13977502,0.031028368,0.13977502,0.5011595,3,20,10
0.21462052,0.089291625,0.03851736,0.089291625,0.8556679,0.11855078,0.03851736,0.11855078,0.42971158,4,20,10
0.22026272,0.10287715,0.032930147,0.10287715,0.8835919,0.01552969,0.032930147,0.01552969,0.3961454,5,20,10
0.23464866,0.116531886,0.03500149,0.116531886,0.8637336,-0.09486286,0.03500149,-0.09486286,0.40161777,6,20,10
0.32536098,0.12819387,0.0529919,0.12819387,0.78390414,-0.22189769,0.0529919,-0.22189769,0.39073488,7,20,10
0.2925707,0.030082874,-0.13811459,0.030082874,0.71160764,-0.25711533,-0.13811459,-0.25711533,0.49582165,8,20,10
0.22913375,0.043405656,-0.11260163,0.043405656,0.6187179,-0.2452163,-0.11260163,-0.2452163,0.65214837,9,20,10
0.21880332,0.038551636,-0.10274938,0.038551636,0.51972765,-0.20986407,-0.10274938,-0.20986407,0.76146907,10,20,10
0.21454942,0.027815582,-0.0950419,0.027815582,0.4427688,-0.13748638,-0.0950419,-0.13748638,0.84268177,11,20,10
0.3370103,0.009701772,-0.04726673,0.009701772,0.4451362,-0.022405976,-0.04726673,-0.022405976,0.7178535,12,20,10
0.49936506,2.4114916e-05,-0.00014655723,2.4114916e-05,0.49979764,0.00014402224,-0.00014655723,0.00014402224,0.50083727,13,20,10
0.49929824,0.00024108254,0.00018803129,0.00024108254,0.5004279,0.00059883576,0.00018803129,0.00059883576,0.5002738,2,21,10
0.34373337,0.07071194,0.040861513,0.07071194,0.6511761,0.11470964,0.040861513,0.11470964,0.50509053,3,21,10
0.23983578,0.14742354,0.060815103,0.14742354,0.8269376,0.1219007,0.060815103,0.1219007,0.43322662,4,21,10
0.2534433,0.1692178,0.048484553,0.1692178,0.85344875,0.021060232,0.048484553,0.021060232,0.39310798,5,21,10
0.2810275,0.18589066,0.040829405,0.18589066,0.83193934,-0.09127169,0.040829405,-0.09127169,0.38703316,6,21,10
0.37698972,0.18053934,0.027189957,0.18053934,0.7551229,-0.2187002,0.027189957,-0.2187002,0.3678874,7,21,10
0.38012555,0.079928875,-0.16543142,0.079928875,0.6896111,-0.26201352,-0.16543142,-0.26201352,0.43026337,8,21,10
0.2785631,0.08134935,-0.17823902,0.08134935,0.6094926,-0.23417069,-0.17823902,-0.23417069,0.61194426,9,21,10
0.2543533,0.07220292,-0.16933796,0.07220292,0.51473445,-0.19791782,-0.16933796,-0.19791782,0.7309122,10,21,10
0.24298391,0.054045018,-0.1588088,0.054045018,0.43963873,-0.12877211,-0.1588088,-0.12877211,0.8173773,11,21,10
0.30930877,0.026066791,-0.10076806,0.026066791,0.42789665,-0.02497317,-0.10076806,-0.02497317,0.7627946,12,21,10
0.49737555,0.00025470438,-0.0010803337,0.00025470438,0.4990471,0.00064992235,-0.0010803337,0.00064992235,0.50357735,13,21,10
0.49999997,2.6342917e-09,-6.386083e-09,2.6342917e-09,0.5,1.3515748e-08,-6.386083e-09,1.3515748e-08,0.5,14,21,10
0.49987164,6.238619e-05,5.0242452e-05,6.238619e-05,0.50006753,0.00011412017,5.0242452e-05,0.00011412017,0.50006086,2,22,10
0.41002053,0.059689812,0.035942655,0.059689812,0.5820267,0.07294527,0.035942655,0.07294527,0.50795275,3,22,10
0.27494735,0.1951714,0.08410155,0.1951714,0.7838588,0.12742601,0.08410155,0.12742601,0.4411939,4,22,10
0.29748154,0.22415829,0.06538202,0.22415829,0.81033427,0.0317109,0.06538202,0.0317109,0.39218423,5,22,10
0.3359728,0.24156076,0.04556509,0.24156076,0.78979945,-0.07885786,0.04556509,-0.07885786,0.37422773,6,22,10
0.42324942,0.22803473,0.0115456,0.22803473,0.7220353,-0.19929345,0.0115456,-0.19929345,0.3547153,7,22,10
0.46631205,0.1333152,-0.15674992,0.1333152,0.6596954,-0.2576797,-0.15674992,-0.2576797,0.37399253,8,22,10
0.35415706,0.11165275,-0.22912759,0.11165275,0.59589154,-0.22034962,-0.22912759,-0.22034962,0.5499514,9,22,10
0.3098973,0.09940698,-0.22933638,0.09940698,0.50841844,-0.1814209,-0.22933638,-0.1814209,0.68168426,10,22,10
0.28809062,0.07574287,-0.21924338,0.07574287,0.43597823,-0.11669124,-0.21924338,-0.11669124,0.7759312,11,22,10
0.2950263,0.04604762,-0.17666563,0.04604762,0.40623617,-0.025727464,-0.17666563,-0.025727464,0.7987375,12,22,10
0.48419136,0.002358755,-0.010510618,0.002358755,0.4930059,0.0044514495,-0.010510618,0.0044514495,0.52280277,13,22,10
0.49999708,4.4445179e-07,-1.3175178e-06,4.4445179e-07,0.4999991,1.8257848e-06,-1.3175178e-06,1.8257848e-06,0.5000038,14,22,10
0.499991,5.5884216e-06,4.803848e-06,5.5884216e-06,0.5000036,8.329033e-06,4.803848e-06,8.329033e-06,0.5000054,2,23,10
0.46880656,0.027800865,0.018137136,0.027800865,0.52529234,0.028582314,0.018137136,0.028582314,0.5059011,3,23,10
0.31995785,0.22398639,0.10610408,0.22398639,0.7241289,0.13060477,0.10610408,0.13060477,0.45591325,4,23,10
0.34727454,0.26540473,0.08538564,0.26540473,0.75692225,0.046620313,0.08538564,0.046620313,0.3958032,5,23,10
0.39428055,0.28339466,0.05455386,0.28339466,0.73972553,-0.05839575,0.05455386,-0.05839575,0.36599392,6,23,10
0.4725371,0.26831573,0.007881925,0.26831573,0.68247485,-0.17001337,0.007881925,-0.17001337,0.34498805,7,23,10
0.4531139,0.1346119,-0.2532246,0.1346119,0.57574564,-0.208261,-0.2532246,-0.208261,0.4711404,9,23,10
0.38651073,0.11744279,-0.27725172,0.11744279,0.50074995,-0.1629215,-0.27725172,-0.1629215,0.6127393,10,23,10
0.35066608,0.090452336,-0.2730888,0.090452336,0.4328565,-0.102004245,-0.2730888,-0.102004245,0.71647745,11,23,10
0.3258906,0.059823595,-0.24819912,0.059823595,0.39383915,-0.020702776,-0.24819912,-0.020702776,0.7802703,12,23,10
0.43441236,0.012917429,-0.06997891,0.012917429,0.46250388,0.022791406,-0.06997891,0.022791406,0.6030838,13,23,10
0.4996713,5.3688633e-05,-0.00024299756,5.3688633e-05,0.49986255,0.00023426353,-0.00024299756,0.00023426353,0.50046617,14,23,10
0.49999982,1.3440923e-07,1.2633588e-07,1.3440923e-07,0.50000006,1.7282808e-07,1.2633588e-07,1.7282808e-07,0.5000001,2,24,10
0.495281,0.005327389,0.0038772942,0.005327389,0.50302744,0.004920269,0.0038772942,0.004920269,0.5016915,3,24,10
0.3831884,0.20283855,0.10963364,0.20283855,0.63709104,0.11348261,0.10963364,0.11348261,0.47972056,4,24,10
0.39783287,0.2914873,0.109825365,0.2914873,0.69608104,0.06374361,0.109825365,0.06374361,0.4060861,5,24,10
0.4522753,0.31097102,0.071127035,0.31097102,0.6834674,-0.03249551,0.071127035,-0.03249551,0.3642573,6,24,10
0.48381773,0.12474619,-0.30368182,0.12474619,0.49043104,-0.14733453,-0.30368182,-0.14733453,0.52575123,10,24,10
0.43132532,0.095663294,-0.3146957,0.095663294,0.43080318,-0.08694065,-0.3146957,-0.08694065,0.6378715,11,24,10
0.3912167,0.06255558,-0.30059695,0.06255558,0.39173743,-0.012238653,-0.30059695,-0.012238653,0.7170459,12,24,10
0.38801447,0.027683102,-0.20666738,0.027683102,0.4084615,0.055676017,-0.20666738,0.055676017,0.703524,13,24,10
0.48934165,0.0014972877,-0.013161991,0.0014972877,0.4938575,0.009419372,-0.013161991,0.009419372,0.5168009,14,24,10
0.49998072,3.4284226e-06,-1.5169609e-05,3.4284226e-06,0.49999347,2.229927e-05,-1.5169609e-05,2.229927e-05,0.5000258,15,24,10
0.49979034,0.00028325256,0.0002350248,0.00028325256,0.50007886,0.00024423117,0.0002350248,0.00024423117,0.50013083,3,25,10
0.4580517,0.09999779,0.06340447,0.09999779,0.54091597,0.055887442,0.06340447,0.055887442,0.50103235,4,25,10
0.4449539,0.29892895,0.13732179,0.29892895,0.6293212,0.07962338,0.13732179,0.07962338,0.4257249,5,25,10
0.6487455,0.26059845,-0.05493428,0.26059845,0.5375967,-0.17303063,-0.05493428,-0.17303063,0.31365782,8,25,10
0.6594481,0.17729063,-0.19234057,0.17729063,0.50605685,-0.18747535,-0.19234057,-0.18747535,0.33449507,9,25,10
0.4755026,0.054656386,-0.33574513,0.054656386,0.39475116,-0.0051070605,-0.33574513,-0.0051070605,0.62974626,12,25,10
0.42919263,0.023105422,-0.3041993,0.023105422,0.38720307,0.071365975,-0.3041993,0.071365975,0.6836043,13,25,10
0.44599378,0.0025648766,-0.12510654,0.0025648766,0.45269364,0.07072704,-0.12510654,0.07072704,0.6013126,14,25,10
0.496888,0.00012596704,-0.0043605845,0.00012596704,0.4985587,0.004594876,-0.0043605845,0.004594876,0.5045533,15,25,10
0.49998865,1.7756716e-06,-9.659312e-06,1.7756716e-06,0.4999979,1.8508641e-05,-9.659312e-06,1.8508641e-05,0.5000134,16,25,10
0.4999982,2.6702119e-06,2.5690285e-06,2.6702119e-06,0.5,2.1849596e-06,2.5690285e-06,2.1849596e-06,0.5000018,3,26,10
0.49540922,0.014527653,0.0110233445,0.014527653,0.50236875,0.008256856,0.0110233445,0.008256856,0.502222,4,26,10
0.48554596,0.24542983,0.14096212,0.24542983,0.55265236,0.07728062,0.14096212,0.07728062,0.46180168,5,26,10
0.6250709,0.31764993,0.07046993,0.31764993,0.5320404,-0.05878636,0.07046993,-0.05878636,0.34288862,7,26,10
0.6958656,0.27535522,-0.0120523535,0.27535522,0.49135834,-0.13148703,-0.0120523535,-0.13148703,0.31277606,8,26,10
0.7335623,0.19749862,-0.12852499,0.19749862,0.46124366,-0.16575357,-0.12852499,-0.16575357,0.30519405,9,26,10
0.7042615,0.1232546,-0.24943443,0.1232546,0.44444522,-0.13830906,-0.24943443,-0.13830906,0.35129333,10,26,10
0.6389783,0.07455589,-0.32258773,0.07455589,0.42175964,-0.07626125,-0.32258773,-0.07626125,0.4392621,11,26,10
0.46291393,-0.019491795,-0.27832043,-0.019491795,0.41612467,0.12970188,-0.27832043,0.12970188,0.62096137,14,26,10
0.47027943,-0.009715166,-0.086505845,-0.009715166,0.47956324,0.07033034,-0.086505845,0.07033034,0.55015737,15,26,10
0.49731475,-0.0003989829,-0.004299494,-0.0003989829,0.49955848,0.005699369,-0.004299494,0.005699369,0.5031268,16,26,10
0.4999554,2.3826394e-06,-4.2386466e-05,2.3826394e-06,0.5000062,9.371469e-05,-4.2386466e-05,9.371469e-05,0.5000384,17,26,10
0.49999967,9.7447696e-08,-1.6959245e-07,9.7447696e-08,0.5000001,7.176987e-07,-1.6959245e-07,7.176987e-07,0.5000002,18,26,10
0.49991542,0.00032244247,0.00029694822,0.00032244247,0.4999717,0.00018587592,0.00029694822,0.00018587592,0.5001129,4,27,10
